URL|BBQ grill & tables - IKEA
10|https://www.ikea.com/ca/en/p/besta-tv-unit-with-doors-white-lappviken-white-s89330691/
11|https://www.ikea.com/ca/en/p/fjaellbo-tv-bench-black-90339290/
12|https://www.ikea.com/ca/en/p/lack-tv-bench-black-brown-20105341/
13|https://www.ikea.com/ca/en/p/brimnes-tv-bench-white-40337694/
14|https://www.ikea.com/ca/en/p/brusali-tv-bench-brown-70439771/
15|https://www.ikea.com/ca/en/p/brimnes-tv-storage-combination-glass-doors-gray-s59324026/
16|https://www.ikea.com/ca/en/p/hemnes-tv-bench-dark-gray-stained-50381747/
17|https://www.ikea.com/ca/en/p/besta-burs-tv-bench-high-gloss-white-30269129/
18|https://www.ikea.com/ca/en/p/besta-tv-bench-white-00474070/
19|https://www.ikea.com/ca/en/p/besta-tv-bench-black-brown-s49061228/
20|https://www.ikea.com/ca/en/p/besta-tv-unit-with-drawers-lappviken-sindvik-white-clear-glass-s39194016/
21|https://www.ikea.com/ca/en/p/mosjoe-tv-bench-black-brown-90144730/
22|https://www.ikea.com/ca/en/p/stockholm-tv-bench-walnut-veneer-60239715/
23|https://www.ikea.com/ca/en/p/vittsjoe-tv-bench-black-brown-glass-70303428/
24|https://www.ikea.com/ca/en/p/ikea-ps-cabinet-red-80100190/

URL|Home storage solutions & systems - IKEA
1|https://www.ikea.com/ca/en/p/aurdal-wardrobe-combination-white-s69331521/
2|https://www.ikea.com/ca/en/p/bror-shelving-unit-white-s09303960/
3|https://www.ikea.com/ca/en/p/komplement-drawer-with-framed-front-white-50446598/
4|https://www.ikea.com/ca/en/p/bror-post-white-10452614/
5|https://www.ikea.com/ca/en/p/boaxel-4-sections-white-s79332389/
6|https://www.ikea.com/ca/en/p/jonaxel-shelf-unit-white-30419973/
7|https://www.ikea.com/ca/en/p/stuva-fritids-wardrobe-white-white-s99252796/
8|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-black-brown-kallviken-dark-gray-concrete-effect-s19205884/
9|https://www.ikea.com/ca/en/p/jonaxel-frame-wire-baskets-top-shelf-s79305098/
10|https://www.ikea.com/ca/en/p/jonaxel-frame-with-mesh-baskets-s99297144/
11|https://www.ikea.com/ca/en/p/stuva-fritids-bench-with-toy-storage-white-white-s59252637/
12|https://www.ikea.com/ca/en/p/pax-wardrobe-white-s69128567/
13|https://www.ikea.com/ca/en/p/ivar-cabinet-pine-40033763/
14|https://www.ikea.com/ca/en/p/jonaxel-frame-with-wire-baskets-s89297130/
15|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-white-lappviken-stubbarp-white-s29301762/
16|https://www.ikea.com/ca/en/p/stuva-fritids-wardrobe-white-white-s79252981/
17|https://www.ikea.com/ca/en/p/observatoer-clip-on-basket-gray-brown-20312492/
18|https://www.ikea.com/ca/en/p/besta-wall-cabinet-with-2-doors-lappviken-black-brown-s19057906/
19|https://www.ikea.com/ca/en/p/besta-storage-combination-w-doors-drawers-hanviken-white-s09195220/
20|https://www.ikea.com/ca/en/p/jonaxel-shelf-unit-white-50419972/
21|https://www.ikea.com/ca/en/p/pax-add-on-corner-unit-with-4-shelves-white-40346938/
22|https://www.ikea.com/ca/en/p/rassla-box-with-compartments-white-80421327/
23|https://www.ikea.com/ca/en/p/rassla-organizer-with-5-compartments-white-10421340/
24|https://www.ikea.com/ca/en/p/omar-1-section-shelving-unit-s69829083/

URL|Storage Totes, Stackable Bins, Packing Boxes & more - IKEA
1|https://www.ikea.com/ca/en/p/saevsta-memo-board-black-80419367/
2|https://www.ikea.com/ca/en/p/tjillevips-basket-jute-00439492/
3|https://www.ikea.com/ca/en/p/smarra-box-with-lid-natural-90348063/
4|https://www.ikea.com/ca/en/p/svensas-pegboard-with-letters-dark-gray-60458703/
5|https://www.ikea.com/ca/en/p/kuggis-storage-box-white-60394947/
6|https://www.ikea.com/ca/en/p/moppe-mini-chest-of-drawers-birch-plywood-40216357/
7|https://www.ikea.com/ca/en/p/variera-box-high-gloss-white-30155019/
8|https://www.ikea.com/ca/en/p/godmorgon-box-with-compartments-smoked-10400267/
9|https://www.ikea.com/ca/en/p/godmorgon-box-with-lid-set-of-5-smoked-50400270/
10|https://www.ikea.com/ca/en/p/bergenes-holder-for-mobile-phone-tablet-bamboo-10457999/
11|https://www.ikea.com/ca/en/p/pallra-mini-chest-with-3-drawers-dark-gray-50272480/
12|https://www.ikea.com/ca/en/p/samla-box-with-lid-transparent-s49871676/
13|https://www.ikea.com/ca/en/p/knagglig-box-pine-10292357/
14|https://www.ikea.com/ca/en/p/droena-box-dark-gray-10443974/
15|https://www.ikea.com/ca/en/p/flyt-magazine-file-white-50022354/
16|https://www.ikea.com/ca/en/p/saxborga-jar-with-lid-and-tray-set-of-5-glass-cork-40391879/
17|https://www.ikea.com/ca/en/p/fladis-basket-seagrass-60322173/
18|https://www.ikea.com/ca/en/p/bevara-sealing-clip-set-of-30-assorted-colors-mixed-colors-assorted-sizes-mixed-sizes-10339171/
19|https://www.ikea.com/ca/en/p/kuggis-box-with-lid-white-60280205/
20|https://www.ikea.com/ca/en/p/skubb-box-set-of-6-white-00428549/
21|https://www.ikea.com/ca/en/p/vardagen-jar-with-lid-clear-glass-00291928/
22|https://www.ikea.com/ca/en/p/risatorp-wire-basket-white-90281618/
23|https://www.ikea.com/ca/en/p/grundvattnet-box-10314298/
24|https://www.ikea.com/ca/en/p/stuk-box-with-compartments-white-gray-20364004/

URL|Display Cabinets & Cases - IKEA
1|https://www.ikea.com/ca/en/p/kallax-shelf-unit-with-4-inserts-white-s59278307/
2|https://www.ikea.com/ca/en/p/kallax-shelf-unit-white-80275887/
3|https://www.ikea.com/ca/en/p/eket-cabinet-with-2-drawers-white-30428915/
4|https://www.ikea.com/ca/en/p/besta-storage-combination-with-doors-black-brown-selsviken-high-gloss-dark-red-brown-s29324589/
5|https://www.ikea.com/ca/en/p/besta-tv-unit-with-doors-white-selsviken-stallarp-high-gloss-dark-red-brown-s19299043/
6|https://www.ikea.com/ca/en/p/eket-wall-cabinet-with-2-drawers-white-s69329387/
7|https://www.ikea.com/ca/en/p/detolf-glass-door-cabinet-black-brown-10119206/
8|https://www.ikea.com/ca/en/p/syvde-cabinet-with-glass-doors-white-30439565/
9|https://www.ikea.com/ca/en/p/billy-oxberg-bookcase-white-s69017828/
10|https://www.ikea.com/ca/en/p/lixhult-storage-combination-gray-s19279177/
11|https://www.ikea.com/ca/en/p/lixhult-storage-combination-dark-blue-s59248867/
12|https://www.ikea.com/ca/en/p/eket-storage-combination-with-legs-dark-gray-s39286469/
13|https://www.ikea.com/ca/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-50413507/
14|https://www.ikea.com/ca/en/p/lixhult-cabinet-metal-gray-70328669/
15|https://www.ikea.com/ca/en/p/brimnes-cabinet-with-doors-glass-gray-10470255/
16|https://www.ikea.com/ca/en/p/lommarp-cabinet-light-beige-70437003/
17|https://www.ikea.com/ca/en/p/ivar-cabinet-pine-40033763/
18|https://www.ikea.com/ca/en/p/brimnes-cabinet-with-doors-white-40300662/
19|https://www.ikea.com/ca/en/p/billy-oxberg-bookcase-with-doors-white-s49280042/
20|https://www.ikea.com/ca/en/p/lixhult-cabinet-metal-dark-blue-30396429/
21|https://www.ikea.com/ca/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/
22|https://www.ikea.com/ca/en/p/lixhult-storage-combination-gray-s29279186/
23|https://www.ikea.com/ca/en/p/eket-storage-combination-with-feet-white-white-stained-oak-effect-s79286491/
24|https://www.ikea.com/ca/en/p/lommarp-cabinet-with-glass-doors-light-beige-80436994/

URL|Wall Organizers & Pegboards - IKEA
1|https://www.ikea.com/ca/en/p/burhult-sandshult-wall-shelf-white-aspen-s09325981/
2|https://www.ikea.com/ca/en/p/hedekas-display-shelf-square-bamboo-20471693/
3|https://www.ikea.com/ca/en/p/burhult-sibbhult-wall-shelf-white-white-s89325963/
4|https://www.ikea.com/ca/en/p/tranhult-shelf-white-stained-aspen-30454674/
5|https://www.ikea.com/ca/en/p/skadis-pegboard-combination-white-s09216595/
6|https://www.ikea.com/ca/en/p/flisat-wall-storage-00290778/
7|https://www.ikea.com/ca/en/p/lustigt-wall-shelf-30381852/
8|https://www.ikea.com/ca/en/p/tjusig-hanger-black-80291707/
9|https://www.ikea.com/ca/en/p/eket-wall-mounted-shelving-unit-dark-gray-s39285827/
10|https://www.ikea.com/ca/en/p/svenshult-wall-shelf-gold-colour-50427533/
11|https://www.ikea.com/ca/en/p/lack-wall-shelf-white-90282180/
12|https://www.ikea.com/ca/en/p/burhult-sibbhult-wall-shelf-combination-white-white-s09326099/
13|https://www.ikea.com/ca/en/p/fjaellbo-wall-shelf-black-80421247/
14|https://www.ikea.com/ca/en/p/ekby-alex-ramshult-wall-shelf-white-white-s39290956/
15|https://www.ikea.com/ca/en/p/bergshult-pershult-wall-shelf-white-white-s09290731/
16|https://www.ikea.com/ca/en/p/sunnersta-container-white-50303735/
17|https://www.ikea.com/ca/en/p/skadis-shelf-white-00320799/
18|https://www.ikea.com/ca/en/p/skadis-pegboard-white-00320803/
19|https://www.ikea.com/ca/en/p/hedekas-display-shelf-round-bamboo-60471691/
20|https://www.ikea.com/ca/en/p/lack-wall-shelf-white-50282177/
21|https://www.ikea.com/ca/en/p/burhult-shelf-white-80400042/
22|https://www.ikea.com/ca/en/p/bergshult-pershult-wall-shelf-combination-white-white-s59291158/
23|https://www.ikea.com/ca/en/p/sunnersta-hook-40303726/
24|https://www.ikea.com/ca/en/p/lack-wall-shelf-white-50282182/

URL|Clocks – Alarm Clocks, Wall Clocks & More - IKEA
1|https://www.ikea.com/ca/en/p/stursk-wall-clock-black-70383496/
2|https://www.ikea.com/ca/en/p/gaenga-alarm-clock-brass-color-80395130/
3|https://www.ikea.com/ca/en/p/fnurra-alarm-clock-wake-up-light-gray-50448106/
4|https://www.ikea.com/ca/en/p/skaerig-wall-clock-60403174/
5|https://www.ikea.com/ca/en/p/dekad-alarm-clock-black-20404000/
6|https://www.ikea.com/ca/en/p/stomma-wall-clock-white-00374136/
7|https://www.ikea.com/ca/en/p/panorera-wall-clock-10374150/
8|https://www.ikea.com/ca/en/p/snofsa-table-clock-brass-color-20357876/
9|https://www.ikea.com/ca/en/p/snajdare-wall-clock-birch-plywood-90358783/
10|https://www.ikea.com/ca/en/p/vikis-alarm-clock-white-80154550/
11|https://www.ikea.com/ca/en/p/panorera-clock-50394679/
12|https://www.ikea.com/ca/en/p/nuffra-wall-clock-90357868/
13|https://www.ikea.com/ca/en/p/filmis-clock-thermometer-alarm-black-70446743/
14|https://www.ikea.com/ca/en/p/bondis-wall-clock-black-70152467/
15|https://www.ikea.com/ca/en/p/myggjagare-alarm-clock-brass-color-70374147/
16|https://www.ikea.com/ca/en/p/tjalla-wall-clock-80357878/
17|https://www.ikea.com/ca/en/p/slipsten-wall-clock-dark-blue-30440823/
18|https://www.ikea.com/ca/en/p/pugg-wall-clock-stainless-steel-10391908/
19|https://www.ikea.com/ca/en/p/klockis-clock-thermometer-alarm-timer-white-80277004/
20|https://www.ikea.com/ca/en/p/svajpa-wall-clock-40392058/
21|https://www.ikea.com/ca/en/p/vischan-wall-clock-beige-00422401/
22|https://www.ikea.com/ca/en/p/soendrum-wall-clock-white-50391911/
23|https://www.ikea.com/ca/en/p/stakig-clock-red-50373653/
24|https://www.ikea.com/ca/en/p/bravur-wall-clock-black-40391902/

URL|Under Cabinet & Kitchen Cabinet Lighting - IKEA
1|https://www.ikea.com/ca/en/p/omlopp-led-countertop-light-white-80430360/
2|https://www.ikea.com/ca/en/p/stroemlinje-led-countertop-light-white-90351705/
3|https://www.ikea.com/ca/en/p/slagsida-led-countertop-light-white-60400062/
4|https://www.ikea.com/ca/en/p/vaxmyra-led-spotlight-aluminium-colour-90421888/
5|https://www.ikea.com/ca/en/p/vaxmyra-led-spotlight-white-70421870/
6|https://www.ikea.com/ca/en/p/tradfri-driver-for-wireless-control-gray-60342661/
7|https://www.ikea.com/ca/en/p/tradfri-remote-control-00443130/
8|https://www.ikea.com/ca/en/p/omlopp-led-light-strip-for-drawers-aluminium-colour-30435732/
9|https://www.ikea.com/ca/en/p/ansluta-power-supply-cord-30121411/
10|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-white-60435721/
11|https://www.ikea.com/ca/en/p/urshult-led-cabinet-light-nickel-plated-60260405/
12|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-black-00435719/
13|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-aluminium-colour-40435722/
14|https://www.ikea.com/ca/en/p/tradfri-driver-for-wireless-control-gray-10356189/
15|https://www.ikea.com/ca/en/p/tradfri-gateway-white-00337813/
16|https://www.ikea.com/ca/en/p/lindshult-led-cabinet-light-nickel-plated-30260440/
17|https://www.ikea.com/ca/en/p/ansluta-intermediate-connection-cord-60119925/

URL|Frames & Pictures – Wall Art, Picture Frames & More - IKEA
1|https://www.ikea.com/ca/en/p/yllevad-frame-black-30429774/
2|https://www.ikea.com/ca/en/p/bild-poster-pineapple-40473790/
3|https://www.ikea.com/ca/en/p/pjaetteryd-picture-many-colored-leaves-50473855/
4|https://www.ikea.com/ca/en/p/yllevad-art-card-flowers-30465724/
5|https://www.ikea.com/ca/en/p/ribba-frame-black-10378445/
6|https://www.ikea.com/ca/en/p/knoppaeng-frame-with-poster-set-of-8-typewriter-50465898/
7|https://www.ikea.com/ca/en/p/groenby-picture-set-of-9-blue-landscape-80436946/
8|https://www.ikea.com/ca/en/p/knoppaeng-frame-with-poster-set-of-8-nordic-30456588/
9|https://www.ikea.com/ca/en/p/vitaby-collage-frame-for-6-photos-white-30382578/
10|https://www.ikea.com/ca/en/p/lomviken-frame-gold-colour-10419530/
11|https://www.ikea.com/ca/en/p/bild-poster-explore-20465753/
12|https://www.ikea.com/ca/en/p/bild-poster-pink-flamingo-30473837/
13|https://www.ikea.com/ca/en/p/mosslanda-picture-ledge-white-40291766/
14|https://www.ikea.com/ca/en/p/lerboda-frame-dark-gray-80443273/
15|https://www.ikea.com/ca/en/p/bjoerksta-picture-and-frame-planet-earth-gray-white-aluminium-colour-s29197746/
16|https://www.ikea.com/ca/en/p/fiskbo-frame-black-60295650/
17|https://www.ikea.com/ca/en/p/pjaetteryd-picture-butterfly-00448203/
18|https://www.ikea.com/ca/en/p/fageroen-frame-with-poster-tropical-50472120/
19|https://www.ikea.com/ca/en/p/bjoerksta-picture-and-frame-pink-peony-black-s19297831/
20|https://www.ikea.com/ca/en/p/fiskbo-frame-white-60300374/
21|https://www.ikea.com/ca/en/p/bjoerksta-picture-and-frame-pines-black-s49298476/
22|https://www.ikea.com/ca/en/p/vaexbo-collage-frame-for-8-photos-white-40256621/
23|https://www.ikea.com/ca/en/p/visbaeck-poster-hanger-bamboo-20421764/
24|https://www.ikea.com/ca/en/p/pjaetteryd-picture-blue-moon-40436953/

URL|Candle Holders & Candles - IKEA
1|https://www.ikea.com/ca/en/p/klokhet-unscented-candle-light-blue-40452523/
2|https://www.ikea.com/ca/en/p/stilren-tealight-holder-green-10459272/
3|https://www.ikea.com/ca/en/p/vaeldoft-scented-candle-in-glass-lingonberry-pink-70442863/
4|https://www.ikea.com/ca/en/p/fortga-scented-candle-in-glass-sweet-apricot-and-ice-cream-light-pink-orange-10458692/
5|https://www.ikea.com/ca/en/p/rotera-lantern-for-tealight-indoor-outdoor-turquoise-30452415/
6|https://www.ikea.com/ca/en/p/paerlband-tealight-holder-50348545/
7|https://www.ikea.com/ca/en/p/fenomen-unscented-block-candle-set-of-5-natural-80377937/
8|https://www.ikea.com/ca/en/p/sinnlig-scented-candle-in-metal-cup-sweet-vanilla-natural-10339963/
9|https://www.ikea.com/ca/en/p/glimma-unscented-tealights-50097995/
10|https://www.ikea.com/ca/en/p/sinnlig-scented-candle-in-glass-sweet-vanilla-natural-90339978/
11|https://www.ikea.com/ca/en/p/borrby-lantern-for-block-candle-black-indoor-outdoor-black-10156109/
12|https://www.ikea.com/ca/en/p/hemsjoe-unscented-block-candle-natural-70124262/
13|https://www.ikea.com/ca/en/p/fulltalig-candlestick-set-of-3-black-40342134/
14|https://www.ikea.com/ca/en/p/behaerska-lantern-for-tealight-white-10443281/
15|https://www.ikea.com/ca/en/p/blomdoft-scented-block-candle-gladiolus-gray-10378073/
16|https://www.ikea.com/ca/en/p/jubla-unscented-chandelier-candle-white-60191916/
17|https://www.ikea.com/ca/en/p/samverka-candle-dish-oval-white-50388720/
18|https://www.ikea.com/ca/en/p/sinnesro-candle-dish-set-of-3-50334685/
19|https://www.ikea.com/ca/en/p/blomdoft-scented-block-candle-sweet-pea-light-orange-30378072/
20|https://www.ikea.com/ca/en/p/rotera-lantern-for-tealight-white-indoor-outdoor-white-30122986/
21|https://www.ikea.com/ca/en/p/sinnlig-scented-candle-in-glass-tropical-pineapple-yellow-40338684/
22|https://www.ikea.com/ca/en/p/samverka-tealight-holder-white-50388715/
23|https://www.ikea.com/ca/en/p/glittrig-candlestick-set-of-3-ivory-gold-colour-20394138/
24|https://www.ikea.com/ca/en/p/godtagbar-candlestick-ceramic-white-70445673/

URL|Luggage, Shopping & Reusable Bags - IKEA
1|https://www.ikea.com/ca/en/p/pivring-backpack-gray-50474355/
2|https://www.ikea.com/ca/en/p/rensare-clothes-bag-set-of-3-check-pattern-gray-black-30432502/
3|https://www.ikea.com/ca/en/p/rensare-clothes-bag-with-compartment-check-pattern-white-00446652/
4|https://www.ikea.com/ca/en/p/knalla-bag-black-white-00473693/
5|https://www.ikea.com/ca/en/p/rensare-accessory-bag-set-of-3-dotted-yellow-40432511/
6|https://www.ikea.com/ca/en/p/foerfina-10-piece-travel-set-70367496/
7|https://www.ikea.com/ca/en/p/knallbage-bag-organizer-insert-felt-20428831/
8|https://www.ikea.com/ca/en/p/kungsfors-mesh-bag-set-of-2-natural-20372834/
9|https://www.ikea.com/ca/en/p/pivring-backpack-green-30441375/
10|https://www.ikea.com/ca/en/p/starttid-backpack-golden-yellow-90459013/
11|https://www.ikea.com/ca/en/p/knallbage-accessory-bag-set-of-3-felt-30428835/
12|https://www.ikea.com/ca/en/p/skynke-shopping-bag-yellow-white-10432838/
13|https://www.ikea.com/ca/en/p/foerenkla-carry-on-bag-on-wheels-and-backpack-light-gray-30373611/
14|https://www.ikea.com/ca/en/p/foerfina-travel-bags-set-of-6-10328177/
15|https://www.ikea.com/ca/en/p/frakta-shopping-bag-large-blue-17228340/
16|https://www.ikea.com/ca/en/p/solblekt-backpack-rattan-00460756/
17|https://www.ikea.com/ca/en/p/starttid-backpack-pink-red-70459052/
18|https://www.ikea.com/ca/en/p/knalla-bag-black-white-00330487/
19|https://www.ikea.com/ca/en/p/vaerldens-accessory-bag-dark-gray-medium-90476041/
20|https://www.ikea.com/ca/en/p/skynke-shopping-bag-green-pink-30441361/
21|https://www.ikea.com/ca/en/p/treblad-bag-blue-beige-00395836/
22|https://www.ikea.com/ca/en/p/foerenkla-shoulder-bag-black-30328242/
23|https://www.ikea.com/ca/en/p/frekvens-raincoat-silver-color-90419239/
24|https://www.ikea.com/ca/en/p/droemsaeck-toiletry-bag-olive-green-50441586/

URL|Decorative Accessories - IKEA
1|https://www.ikea.com/ca/en/p/invaendig-artificial-terrarium-dome-30461127/
2|https://www.ikea.com/ca/en/p/tonad-decoration-set-of-3-owl-gray-30459817/
3|https://www.ikea.com/ca/en/p/handskalad-decoration-hand-natural-90424146/
4|https://www.ikea.com/ca/en/p/vanligen-decorative-box-set-of-2-dark-green-60451853/
5|https://www.ikea.com/ca/en/p/bomarken-display-box-gold-colour-30454358/
6|https://www.ikea.com/ca/en/p/tillsyn-decorative-hourglass-clear-glass-60348620/
7|https://www.ikea.com/ca/en/p/sjaelsligt-decoration-set-of-3-green-00343282/
8|https://www.ikea.com/ca/en/p/glittrig-decorative-box-set-of-3-ivory-gold-colour-30394128/
9|https://www.ikea.com/ca/en/p/begavning-glass-dome-with-base-70343938/
10|https://www.ikea.com/ca/en/p/morgontidig-glass-dome-clear-glass-70436287/
11|https://www.ikea.com/ca/en/p/hoestmys-decoration-ball-beige-black-10430306/
12|https://www.ikea.com/ca/en/p/citrusdoft-artificial-fruit-lemon-40430442/
13|https://www.ikea.com/ca/en/p/nybyggd-decoration-animal-black-40452938/
14|https://www.ikea.com/ca/en/p/begavning-glass-dome-with-base-50343939/
15|https://www.ikea.com/ca/en/p/gestalta-artists-dummy-natural-40255462/
16|https://www.ikea.com/ca/en/p/sammanhang-glass-box-with-lid-clear-glass-10412114/
17|https://www.ikea.com/ca/en/p/lindrande-decoration-cage-black-40432436/
18|https://www.ikea.com/ca/en/p/sammanhang-glass-box-with-lid-clear-glass-70415751/
19|https://www.ikea.com/ca/en/p/kuperad-decoration-banana-yellow-00452935/
20|https://www.ikea.com/ca/en/p/fullskalig-decoration-dog-black-40451104/
21|https://www.ikea.com/ca/en/p/hoestmys-decoration-ball-beige-30430305/
22|https://www.ikea.com/ca/en/p/malerisk-decoration-effet-chene-blanchi-blanc-70452932/
23|https://www.ikea.com/ca/en/p/sammanhang-glass-box-with-lid-clear-glass-20417979/
24|https://www.ikea.com/ca/en/p/lindrande-decoration-cage-white-20432437/

URL|Cat Beds, Furniture & More - IKEA
1|https://www.ikea.com/ca/en/p/lurvig-pouffe-light-gray-00467753/
2|https://www.ikea.com/ca/en/p/lurvig-reversible-food-bowl-white-20464273/
3|https://www.ikea.com/ca/en/p/lurvig-scratching-mat-natural-30377794/
4|https://www.ikea.com/ca/en/p/lurvig-play-tunnel-for-cat-white-pink-20464876/
5|https://www.ikea.com/ca/en/p/lurvig-cat-house-with-pad-white-light-gray-s69317493/
6|https://www.ikea.com/ca/en/p/lurvig-place-mat-for-food-bowl-light-gray-50456813/
7|https://www.ikea.com/ca/en/p/lurvig-cat-house-igloo-light-gray-pink-70467599/
8|https://www.ikea.com/ca/en/p/lurvig-litter-tray-black-70377711/
9|https://www.ikea.com/ca/en/p/lurvig-wall-cabinet-with-sliding-doors-white-50376562/
10|https://www.ikea.com/ca/en/p/lurvig-cat-litter-scoop-00456820/
11|https://www.ikea.com/ca/en/p/lurvig-cat-house-on-legs-white-00376545/
12|https://www.ikea.com/ca/en/p/lurvig-bowl-pink-70458321/
13|https://www.ikea.com/ca/en/p/lurvig-cat-house-with-pad-white-pink-s59317498/
14|https://www.ikea.com/ca/en/p/lurvig-cat-house-with-stool-light-gray-black-s79317671/
15|https://www.ikea.com/ca/en/p/lurvig-pet-travel-bag-white-black-40465337/
16|https://www.ikea.com/ca/en/p/lurvig-cat-house-with-pad-pink-pink-s09317486/
17|https://www.ikea.com/ca/en/p/lurvig-pet-travel-bag-black-gray-60465336/
18|https://www.ikea.com/ca/en/p/lurvig-cat-house-on-legs-with-pad-white-light-gray-s49317597/
19|https://www.ikea.com/ca/en/p/lurvig-cat-house-white-10465334/
20|https://www.ikea.com/ca/en/p/lurvig-cat-dog-bed-black-90376616/
21|https://www.ikea.com/ca/en/p/lurvig-cat-house-black-80376551/
22|https://www.ikea.com/ca/en/p/lurvig-bowl-white-60375265/
23|https://www.ikea.com/ca/en/p/lurvig-tray-white-black-60465567/
24|https://www.ikea.com/ca/en/p/lurvig-brush-black-00456815/

URL|Moving Boxes & Supplies - IKEA
1|https://www.ikea.com/ca/en/p/frakta-storage-bag-blue-90149148/
2|https://www.ikea.com/ca/en/p/jaettene-moving-box-brown-60047151/
3|https://www.ikea.com/ca/en/p/frakta-tarpaulin-blue-99304696/
4|https://www.ikea.com/ca/en/p/frakta-shopping-bag-large-blue-17228340/
5|https://www.ikea.com/ca/en/p/samla-box-transparent-30102974/
6|https://www.ikea.com/ca/en/p/samla-box-with-lid-transparent-s69903214/
7|https://www.ikea.com/ca/en/p/samla-box-transparent-00102975/
8|https://www.ikea.com/ca/en/p/frakta-shopping-bag-medium-blue-60301707/
9|https://www.ikea.com/ca/en/p/samla-box-transparent-90102971/
10|https://www.ikea.com/ca/en/p/storstomma-shopping-bag-large-multicolor-10483210/
11|https://www.ikea.com/ca/en/p/samla-box-transparent-00130129/
12|https://www.ikea.com/ca/en/p/samla-lid-for-box-45-65-l-transparent-70110302/
13|https://www.ikea.com/ca/en/p/samla-lid-for-box-55-130-l-transparent-90110301/

URL|Smart & wireless lighting - IKEA
1|https://www.ikea.com/ca/en/p/tradfri-wireless-motion-sensor-white-60377655/
2|https://www.ikea.com/ca/en/p/norrfly-led-light-strip-aluminium-colour-20332292/
3|https://www.ikea.com/ca/en/p/tradfri-remote-control-kit-white-spectrum-30406560/
4|https://www.ikea.com/ca/en/p/tradfri-dimmer-kit-90435927/
5|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-white-60435721/
6|https://www.ikea.com/ca/en/p/tradfri-led-bulb-e26-806-lumen-wireless-dimmable-warm-white-warm-white-globe-opal-white-70408798/
7|https://www.ikea.com/ca/en/p/omlopp-led-countertop-light-white-80430360/
8|https://www.ikea.com/ca/en/p/tradfri-remote-control-00443130/
9|https://www.ikea.com/ca/en/p/stroemlinje-led-countertop-light-white-90351705/
10|https://www.ikea.com/ca/en/p/tradfri-led-bulb-e26-250-lumen-wireless-dimmable-warm-glow-globe-brown-clear-glass-50455677/
11|https://www.ikea.com/ca/en/p/tradfri-led-bulb-e26-600-lumen-wireless-dimmable-color-and-white-spectrum-color-and-white-spectrum-globe-opal-white-90408617/
12|https://www.ikea.com/ca/en/p/tradfri-gateway-white-00337813/
13|https://www.ikea.com/ca/en/p/tradfri-wireless-control-outlet-30356169/
14|https://www.ikea.com/ca/en/p/tradfri-wireless-dimmer-white-10408598/
15|https://www.ikea.com/ca/en/p/urshult-led-cabinet-light-nickel-plated-60260405/
16|https://www.ikea.com/ca/en/p/tradfri-gateway-kit-color-and-white-spectrum-20406886/
17|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-black-00435719/
18|https://www.ikea.com/ca/en/p/tradfri-driver-for-wireless-control-gray-60342661/
19|https://www.ikea.com/ca/en/p/omlopp-led-light-strip-for-drawers-aluminium-colour-30435732/
20|https://www.ikea.com/ca/en/p/floalt-led-light-panel-dimmable-white-spectrum-40303076/
21|https://www.ikea.com/ca/en/p/floalt-led-light-panel-dimmable-white-spectrum-20303063/
22|https://www.ikea.com/ca/en/p/floalt-led-light-panel-dimmable-white-spectrum-60332214/
23|https://www.ikea.com/ca/en/p/tradfri-led-bulb-gu10-400-lumen-wireless-dimmable-warm-white-30408804/
24|https://www.ikea.com/ca/en/p/omlopp-led-spotlight-aluminium-colour-40435722/

URL|Dog Beds, Bowls, Toys & More - IKEA
1|https://www.ikea.com/ca/en/p/lurvig-pouffe-light-gray-00467753/
2|https://www.ikea.com/ca/en/p/lurvig-dog-bed-light-gray-10476752/
3|https://www.ikea.com/ca/en/p/lurvig-reversible-food-bowl-white-20464273/
4|https://www.ikea.com/ca/en/p/lurvig-place-mat-for-food-bowl-light-gray-50456813/
5|https://www.ikea.com/ca/en/p/lurvig-pet-bed-with-pad-white-light-gray-s69317577/
6|https://www.ikea.com/ca/en/p/lurvig-cat-dog-bed-black-90376616/
7|https://www.ikea.com/ca/en/p/lurvig-bowl-white-black-50465332/
8|https://www.ikea.com/ca/en/p/lurvig-wall-cabinet-with-sliding-doors-white-50376562/
9|https://www.ikea.com/ca/en/p/lurvig-tray-white-black-60465567/
10|https://www.ikea.com/ca/en/p/lurvig-bowl-pink-70458321/
11|https://www.ikea.com/ca/en/p/lurvig-bowl-stainless-steel-00377074/
12|https://www.ikea.com/ca/en/p/lurvig-dog-bed-light-gray-90476748/
13|https://www.ikea.com/ca/en/p/lurvig-cushion-light-gray-30463230/
14|https://www.ikea.com/ca/en/p/lurvig-cushion-black-triangle-30463268/
